00083	6045000000
10000	6045000000
10001	12839910129
10002	4732677375
10003	9813304177
10004	4306658254
10005	4285806556
10006	2166843514
10007	4849938856
10009	3760725950
10010	7287718847
10011	10592455810
10012	5322066894
10013	7101981634
10014	8221558867
10016	13560176225
10017	19660156483
10018	9253964625
10019	21554372736
10020	2005084744
10021	17332905829
10022	24515434101
10023	15503336076
10024	15106521339
10025	11954187404
10026	7485738079
10027	4752932182
10028	13383684099
10029	10014165107
10030	1303073681
10031	2280486324
10032	2933261307
10033	1587105137
10034	1627201600
10035	2354309735
10036	18005948453
10037	898271017
10038	3752769387
10039	595563596
10040	1074693935
10041	16043160
10044	974651471
10048	553000000
10065	16984410796
10069	663107972
10075	11299453759
10103	94720000
10107	98500000
10111	786000000
10112	162124744
10119	746000000
10123	68100000
10128	8212505238
10129	56067751
10162	150900000
10278	256000000
10280	1775460331
10281	1323280000
10282	1223718822
10301	4357631432
10302	1701982632
10303	2237380768
10304	4761591110
10305	5057320237
10306	8111368087
10307	2256302489
10308	3804684898
10309	5824438866
10310	2599735459
10312	9052856568
10314	12065679407
10451	3512673101
10452	2951384133
10453	1790671085
10454	1583169203
10455	1584401979
10456	2393279782
10457	2561353379
10458	3044389831
10459	1684287892
10460	2147144799
10461	5040537185
10462	2777274722
10463	3196628659
10464	910714392
10465	4678063701
10466	4505947929
10467	3678090688
10468	2518071398
10469	5543803139
10470	1276843071
10471	3040594892
10472	2507099141
10473	2912444687
10474	1125138287
10475	1536530225
10803	42935000
11001	622114490
11004	2268800460
11005	362000000
11040	658043940
11101	4920981828
11102	2364055815
11103	3507734665
11104	1568385852
11105	4093389510
11106	2768257298
11109	258445812
11201	10970588055
11203	6329413687
11204	7425553050
11205	3424936050
11206	3549512223
11207	5890047442
11208	5986065106
11209	7595891309
11210	6066978612
11211	4145049916
11212	3840437796
11213	3640253417
11214	6833321721
11215	12061422599
11216	3970223094
11217	6098961294
11218	5428921267
11219	6891410179
11220	6685311760
11221	5403467513
11222	3783739959
11223	8334466044
11224	2473353052
11225	3337531407
11226	4379103190
11228	5844166012
11229	12098864554
11230	7362008965
11231	5296449623
11232	2975276035
11233	4623334327
11234	18821765231
11235	7248466701
11236	8269891122
11237	2593931647
11238	5063444272
11239	1212903288
11241	33900000
11249	1436829299
11251	225300000
11354	4986399415
11355	6145225662
11356	2829630026
11357	7239896793
11358	5569689799
11359	665515906
11360	2671187349
11361	4483049187
11362	3464478171
11363	2207297987
11364	4847718866
11365	4761973766
11366	2937449749
11367	3908859282
11368	7442547652
11369	8703725529
11370	9164214157
11371	5279000000
11372	3048555280
11373	6381016657
11374	3133805909
11375	7494761111
11377	5831601136
11378	4738837861
11379	4980730522
11385	8554841883
11411	2140593471
11412	3437565595
11413	4456415891
11414	3878932574
11415	1387180748
11416	1911781189
11417	2816086308
11418	3063682342
11419	3597179277
11420	14759726208
11421	3263125150
11422	13372199565
11423	3006213323
11426	2465327800
11427	2708468468
11428	1917246825
11429	2326910804
11430	11193088000
11432	6334015231
11433	3339457250
11434	5229901321
11435	3699547914
11436	1888175519
11691	3825216978
11692	1270211242
11693	1421092954
11694	3263714340
11695	310090000
11697	633571000
