00083	6917900000
10000	6917900000
10001	18850592628
10002	6566610755
10003	12870250596
10004	5499077861
10005	5417174727
10006	2608197492
10007	7807251716
10009	5259968421
10010	9894235067
10011	14538447560
10012	7682285853
10013	10856221177
10014	11536903254
10016	16864618623
10017	24774613971
10018	13337672063
10019	26983310864
10020	2801431207
10021	21465083612
10022	31047766529
10023	19269756407
10024	17660954829
10025	14649774799
10026	8540617998
10027	6494065041
10028	15957304087
10029	12529486128
10030	1406728399
10031	3485574102
10032	3934274924
10033	2043367960
10034	1986562400
10035	3048695112
10036	24021433838
10037	1431616972
10038	4965436092
10039	940855523
10040	1389524729
10041	22181982
10044	1500463620
10048	2128000000
10065	20525669084
10069	863301707
10075	13656758379
10103	147145412
10107	131121000
10111	1047607000
10112	202953976
10119	795056000
10123	95833000
10128	10136137833
10129	53757005
10162	207806000
10278	327547000
10280	1905370979
10281	1306943777
10282	1805679000
10301	4427165494
10302	1614503707
10303	2190481718
10304	4872439937
10305	4728448590
10306	7817639971
10307	2331695368
10308	3796083605
10309	5875418611
10310	2595419314
10312	9301720893
10314	12557949801
10451	4803387454
10452	3697698152
10453	2132871550
10454	1829442141
10455	1769399185
10456	2603914044
10457	2961165575
10458	3355905179
10459	1856797336
10460	2315294994
10461	4952838933
10462	2883380530
10463	3561249819
10464	861422716
10465	4737374782
10466	4302278243
10467	3946641348
10468	2868513306
10469	5299903126
10470	1230002366
10471	3145127738
10472	2388961384
10473	3059144818
10474	1255788362
10475	1801304611
10803	43034000
11001	631871433
11004	2575202234
11005	307767000
11040	851017000
11101	6172474121
11102	2721432811
11103	3730101390
11104	1820315086
11105	4496032376
11106	3085945970
11109	746554932
11201	13517250135
11203	6330019483
11204	8190900368
11205	3841773029
11206	3953461567
11207	5704241800
11208	5428552153
11209	8670604602
11210	6718721695
11211	5050909723
11212	3605424923
11213	3797305629
11214	7365298088
11215	14342248740
11216	4006714368
11217	8705060143
11218	5932059582
11219	7797883038
11220	7915049027
11221	5158425243
11222	4461903627
11223	8920577581
11224	2421979702
11225	3927170854
11226	4824806835
11228	6722058430
11229	12958411912
11230	8150490843
11231	6027618104
11232	3299141410
11233	4550088656
11234	19158756802
11235	6582463216
11236	7461013006
11237	2619894241
11238	5990190263
11239	1352756232
11241	60212000
11249	1905743698
11251	207952000
11354	5798526420
11355	7184823888
11356	3038464821
11357	7766033971
11358	6183239679
11359	572476000
11360	3056597073
11361	4991316832
11362	4062663504
11363	2126284035
11364	5541441591
11365	5552602796
11366	3357520407
11367	4543820807
11368	7531966411
11369	9021415027
11370	9795595439
11371	5748922340
11372	3535717512
11373	7325246939
11374	3829907394
11375	8546670848
11377	6487018809
11378	5099506656
11379	5637786264
11385	8553132329
11411	2114122000
11412	3373561196
11413	4409191589
11414	3438738194
11415	1526476900
11416	1813426656
11417	2693217188
11418	3107008210
11419	3287812466
11420	18650308961
11421	3028774223
11422	17138070984
11423	3035922257
11426	2618526780
11427	2908667250
11428	1861702700
11429	2245618631
11430	15269157500
11432	6865656316
11433	3345473038
11434	5396300848
11435	3760874114
11436	1796696492
11691	3697724930
11692	1286559746
11693	1274656517
11694	2765129773
11695	302322000
11697	566107805
